,Name,Products,Reviews,Sentiments
232,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,Best quality product. In best price. I love 😍 it so much. Best. Superb bass. Nice product,positive
233,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,Very good product in this price.. sound quality also good... Packaging is also good and fastest delivery service ... I got the product before delivery date... Thanks to Flipkart,positive
234,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,Lovely product bass quality is super value for money,positive
235,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,Good one 👍,positive
236,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,Good,positive
237,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,worked fine at first. But after 1month 1side is not working.,positive
238,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,most and fasility,neutral
239,earphones,Ubon UB-770 In-ear Wired Champ Earphone Wired Headset,Amazing product👍🏻👍🏻 loved it❤❤❤❤☹ worth of money..😅😅😅😅,positive
240,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"first of all with mi 18 watt charger,it got full charged in 20mins.that was amazing and 16-18hrs playtime is best at this price range.I searched for a wireless earphone and bought many but finally settled with this.sound quality is good but build quality is premium.overall i would say it is the best earphone to go with and I guarantee you will not regret.drop like if you find it useful.",positive
241,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,LONG BUT WORTH READING.Honest review after one week. Just go for it. Dont get affected by negative reviews. Totally worth every penny and far ahead of its competition. The battery backup is splendid. Sound quality is very good nothing to complain here. Comfortable in the ears. Connectivity perfect. I haven't experienced any lag with normal media usage. I am a student and watch video lectures at sometimes 2x speed and never once I faced voice lag while changing video speed. Just go for it. Ju...,positive
242,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"I am using this product from 2 daysLet me share with you my experienceThis is my genuine and humble review 1st the delivery of flipkart is too good and then awesome packingThen comming to productThe experience of sound is really great we catch every instrumental sounds clearly and be joyful while listening and my rating is 4/5And then about bass, actually I expected too about bass boost but it not reached then that just good actually but I satisfied with that and my rating is 3/5Then ...",positive
243,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"1. Packaging is very good.2. When comes to build quality no one surpassed OnePlus.3. Battery backup is awesome if you have 30W OnePlus or realme charger then sone pe suhaga..4. No one talking about warranty. It gives 1 year whereas it's competitor realme wireless buds gives 6 months warranty.5. Now comes to main point .. As it offers 9 mm driver bass is some how  low than realme buds wireless (11.2 mm ). But trible, mid tone and high tone is very good.6. Other features like low latency m...",positive
244,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,The bass provided is a decent one and the sound clarity is pretty good.And all the other features are exceptional.U can surely go for this one for the price range..will not regeret.,positive
245,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"ONEPLUS THE BEST 🌟Crystal clear sound .Treble & Bass are well balanced.Bass is developed compared to OP Bullets 2 .Massive Battery Backup within 10-15minutes of charging.Built Quality is too good which gives premium feel .Magnetic On/Off will be very much useful .Finally , OnePlus gave us the best affordable wireless earphones 🌟 🌟 🌟 🌟 🌟",positive
246,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"😇No more tangles n dangling!! Loved it! Sweetest thing about this is, we can do our works FREELY or even go washroom with music on us..🤣 I would say, Go for it👉 feel that energy!Well packed, class look And of course, the sound quality is GreAttt!!🤩 (I admit I'm a bit excited)And thanks to Flipkart for a quick n safe delivery 🤗",positive
247,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"Looking nice product...I got just 1day delivery..11th I ordered...12th I received...in this price range this product is no1..I got blue...i gift to dear one.. must buy.. don't go other products on this price range is this best....next level headset...no other gives this much battery life 20hrs...mind blowing OnePlus bullet z.. presently I'm using realme wireless buds, both are best in this segment but OnePlus is more battery life n extra multiple device connectivity button n latest design...",positive
248,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,"Thanks to flipkart fot super fast delivery in our rural area.Got it within 3 days.Super earphones using it for online pg classes,comes with handy backup hrs.5/5 for sound quality4/5 for bass(not as high,for competitor like sony310,or realme wireless)5/5 for build qualityWill rewrite a review after a month use",positive
249,earphones,OnePlus Bullets Wireless Z Bluetooth Headset,THIS ONE IS OUTSTANDING...few months before if some one ask me WITCH IS THE BEST VALUE FORE MONY WIRELESS EARPHON in the market I will definitely go for the SONY....JBL...or.....REALME                But now it the oneplus BULLET WIRELESS Z I will give you my thoughts and features of this earphon from my 3 days of usage BUILD QUALITY : the build quality of this earphon was good..combination of good plastic materials and some fiber......if you enjoy music or whatever no problems that it w...,positive
250,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1-more flexible2-bass is very high3-sound clarity is good 4-battery back up to 6 to 8 hour's 5-main thing is fastest charging system is available in that. Only 20 min charge and get long up to 4 hours back up 6-killing look awesome 7-for gaming that product does not support 100% if you want for gaming then I'll recommend you please don't buy but you want for only music then this product is very well for you.. 8-no more wireless headphones are comparing with that headphones at this pric...,positive
251,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,Super sound and good looking I like that prize,positive
252,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,"Very much satisfied with the device at this price point being from an awesome brand. Design wise , I liked it more than rockerz 255 model.Bought the model blindly on its very first day with zero reviews and it was a wonderful choice I must say.Bluetooth 5.0 enables us to connect devices simultaneously. And vibration motor for calls , its too good.",positive
253,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,Hallo friends This is boAt rockerz 235v2  bluetooth neckband This is the official Review from FORMAL CREATION  youtube channel .  if you like to see the Review just check it .My Opinion ⬇️Bass   9/10Sound quality  10/10Build Quality  9/10comfort  8/10 gaming  6/10lets check the pros and cons of this product😁pros :1. dual connectivity  2. bluetooth v5.0  gives a fast and good connection3. IPX5 rating    (in my video i made a  water test)4. vibration alert5. magneti...,positive
254,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,Sound quality super battery backup super quality super this price range super and this value for money,positive
255,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,"Nice headphone, bass was very good and sound is clear. I am purchase for calling purpose and best choice even riding on bike wear in one ear and opposite end voice was clear and no complaint for calling.. Battery backup 1 full day",positive
256,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,Awesome colour! Amazing experience .. but only the charging data cable is not of good quality and adjustable clip is not so tight.,positive
257,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,"Wowwww it's amezing bluetooth nice look, nice price, nice battery back up, I love always flipkart product's and Flipkart replacement and refund policy, you can return or refund after received a demegzed product",positive
258,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,"For the first time, I am posting a review, just because the product compelled me to do so. Icouldn't find a single aspect missed or mis-handled by Boat. Well this is called, quality engineering. Well, some people say Boat enhances bass and thus compensates with clarity, but I would give my neutral and true feedbackBass : 10/10Clarity : 9/10Comfort ease n looks : 15/10Features :10/10The best buy from flipkart yet..",positive
